species,year,doy,source
syringa chinensis,1984,142,us_phen
syringa chinensis,1986,128,us_phen
syringa chinensis,1987,123,us_phen
syringa chinensis,1988,143,us_phen
syringa chinensis,1989,137,us_phen
syringa chinensis,1990,132,us_phen
lonicera tatarica-arnoldred,1968,126,us_phen
lonicera tatarica-arnoldred,1983,103,us_phen
lonicera tatarica-arnoldred,1984,91,us_phen
lonicera tatarica-arnoldred,1985,92,us_phen
lonicera tatarica-arnoldred,1986,76,us_phen
lonicera tatarica-arnoldred,1988,88,us_phen
lonicera tatarica-arnoldred,1989,83,us_phen
lonicera tatarica-arnoldred,1990,92,us_phen
lonicera tatarica-arnoldred,1991,94,us_phen
lonicera tatarica-arnoldred,1992,93,us_phen
lonicera tatarica-arnoldred,1969,83,us_phen
lonicera tatarica-arnoldred,1970,76,us_phen
lonicera tatarica-arnoldred,1971,72,us_phen
lonicera tatarica-arnoldred,1972,64,us_phen
lonicera tatarica-arnoldred,1973,78,us_phen
lonicera tatarica-arnoldred,1975,95,us_phen
lonicera tatarica-arnoldred,1992,87,us_phen
lonicera tatarica-arnoldred,1994,78,us_phen
lonicera tatarica-arnoldred,1985,115,us_phen
lonicera tatarica-arnoldred,1986,97,us_phen
lonicera tatarica-arnoldred,1987,124,us_phen
lonicera tatarica-arnoldred,1988,91,us_phen
lonicera tatarica-arnoldred,1990,122,us_phen
lonicera tatarica-arnoldred,1992,122,us_phen
lonicera tatarica-arnoldred,1971,88,us_phen
lonicera tatarica-arnoldred,1972,74,us_phen
lonicera tatarica-arnoldred,1968,105,us_phen
lonicera tatarica-arnoldred,1969,110,us_phen
lonicera tatarica-arnoldred,1970,114,us_phen
lonicera tatarica-arnoldred,1971,92,us_phen
lonicera tatarica-arnoldred,1992,98,us_phen
lonicera tatarica-arnoldred,1970,93,us_phen
lonicera tatarica-arnoldred,1971,87,us_phen
lonicera tatarica-arnoldred,1973,119,us_phen
lonicera tatarica-arnoldred,1974,100,us_phen
lonicera tatarica-arnoldred,1975,114,us_phen
lonicera tatarica-arnoldred,1983,83,us_phen
lonicera tatarica-arnoldred,1984,77,us_phen
lonicera tatarica-arnoldred,1985,78,us_phen
lonicera tatarica-arnoldred,1986,65,us_phen
lonicera tatarica-arnoldred,1987,81,us_phen
lonicera tatarica-arnoldred,1989,67,us_phen
lonicera tatarica-arnoldred,1968,123,us_phen
lonicera tatarica-arnoldred,1970,124,us_phen
lonicera tatarica-arnoldred,1971,137,us_phen
lonicera tatarica-arnoldred,1972,119,us_phen
lonicera tatarica-arnoldred,1973,124,us_phen
lonicera tatarica-arnoldred,1974,132,us_phen
lonicera tatarica-arnoldred,1975,140,us_phen
lonicera tatarica-arnoldred,1976,124,us_phen
lonicera tatarica-arnoldred,1977,128,us_phen
lonicera tatarica-arnoldred,1978,114,us_phen
lonicera tatarica-arnoldred,1979,129,us_phen
lonicera tatarica-arnoldred,1980,118,us_phen
lonicera tatarica-arnoldred,1981,118,us_phen
lonicera tatarica-arnoldred,1982,138,us_phen
lonicera tatarica-arnoldred,1983,136,us_phen
lonicera tatarica-arnoldred,1985,106,us_phen
lonicera tatarica-arnoldred,1972,121,us_phen
lonicera tatarica-arnoldred,1973,131,us_phen
lonicera tatarica-arnoldred,1974,128,us_phen
lonicera tatarica-arnoldred,1975,141,us_phen
lonicera tatarica-arnoldred,1976,129,us_phen
lonicera tatarica-arnoldred,1978,113,us_phen
lonicera tatarica-arnoldred,1979,132,us_phen
lonicera tatarica-arnoldred,1980,121,us_phen
lonicera tatarica-arnoldred,1981,119,us_phen
lonicera tatarica-arnoldred,1982,133,us_phen
lonicera tatarica-arnoldred,1983,136,us_phen
lonicera tatarica-arnoldred,1984,129,us_phen
lonicera tatarica-arnoldred,1985,119,us_phen
lonicera tatarica-arnoldred,1986,107,us_phen
lonicera tatarica-arnoldred,1987,118,us_phen
lonicera tatarica-arnoldred,1988,125,us_phen
lonicera tatarica-arnoldred,1989,122,us_phen
lonicera tatarica-arnoldred,1983,65,us_phen
lonicera tatarica-arnoldred,1984,62,us_phen
lonicera tatarica-arnoldred,1985,70,us_phen
lonicera tatarica-arnoldred,1983,148,us_phen
lonicera tatarica-arnoldred,1973,118,us_phen
lonicera tatarica-arnoldred,1974,125,us_phen
lonicera tatarica-arnoldred,1983,71,us_phen
lonicera tatarica-arnoldred,1984,72,us_phen
lonicera tatarica-arnoldred,1985,93,us_phen
lonicera tatarica-arnoldred,1986,55,us_phen
lonicera tatarica-arnoldred,1987,90,us_phen
lonicera tatarica-arnoldred,1988,76,us_phen
lonicera tatarica-arnoldred,1989,79,us_phen
lonicera tatarica-arnoldred,1990,82,us_phen
lonicera tatarica-arnoldred,1991,83,us_phen
lonicera tatarica-arnoldred,1992,78,us_phen
lonicera tatarica-arnoldred,1994,74,us_phen
lonicera tatarica-arnoldred,1971,87,us_phen
lonicera tatarica-arnoldred,1985,108,us_phen
lonicera tatarica-arnoldred,1989,102,us_phen
lonicera tatarica-arnoldred,1983,147,us_phen
lonicera tatarica-arnoldred,1984,117,us_phen
lonicera tatarica-arnoldred,1985,128,us_phen
lonicera tatarica-arnoldred,1990,118,us_phen
lonicera tatarica-arnoldred,1992,117,us_phen
lonicera tatarica-arnoldred,1968,89,us_phen
lonicera tatarica-arnoldred,1969,109,us_phen
lonicera tatarica-arnoldred,1970,84,us_phen
lonicera tatarica-arnoldred,1971,93,us_phen
lonicera tatarica-arnoldred,1972,86,us_phen
lonicera tatarica-arnoldred,1973,105,us_phen
lonicera tatarica-arnoldred,1974,102,us_phen
lonicera tatarica-arnoldred,1975,104,us_phen
lonicera tatarica-arnoldred,1973,139,us_phen
lonicera tatarica-arnoldred,1971,74,us_phen
lonicera tatarica-arnoldred,1973,58,us_phen
lonicera tatarica-arnoldred,1972,102,us_phen
lonicera tatarica-arnoldred,1975,135,us_phen
lonicera tatarica-arnoldred,1970,63,us_phen
lonicera tatarica-arnoldred,1971,74,us_phen
lonicera tatarica-arnoldred,1972,61,us_phen
lonicera tatarica-arnoldred,1973,73,us_phen
lonicera tatarica-arnoldred,1974,62,us_phen
lonicera tatarica-arnoldred,1982,88,us_phen
lonicera tatarica-arnoldred,1970,108,us_phen
lonicera tatarica-arnoldred,1973,116,us_phen
lonicera tatarica-arnoldred,1968,96,us_phen
lonicera tatarica-arnoldred,1969,114,us_phen
lonicera tatarica-arnoldred,1970,90,us_phen
lonicera tatarica-arnoldred,1971,119,us_phen
lonicera tatarica-arnoldred,1973,110,us_phen
lonicera tatarica-arnoldred,1969,74,us_phen
lonicera tatarica-arnoldred,1969,116,us_phen
lonicera tatarica-arnoldred,1970,114,us_phen
lonicera tatarica-arnoldred,1971,120,us_phen
lonicera tatarica-arnoldred,1973,99,us_phen
lonicera tatarica-arnoldred,1970,57,us_phen
lonicera tatarica-arnoldred,1971,78,us_phen
lonicera tatarica-arnoldred,1972,59,us_phen
lonicera tatarica-arnoldred,1973,51,us_phen
lonicera tatarica-arnoldred,1974,63,us_phen
lonicera tatarica-arnoldred,1968,83,us_phen
lonicera tatarica-arnoldred,1970,76,us_phen
lonicera tatarica-arnoldred,1971,53,us_phen
lonicera tatarica-arnoldred,1972,48,us_phen
lonicera tatarica-arnoldred,1973,69,us_phen
lonicera tatarica-arnoldred,1968,91,us_phen
lonicera tatarica-arnoldred,1969,112,us_phen
lonicera tatarica-arnoldred,1970,83,us_phen
lonicera tatarica-arnoldred,1971,88,us_phen
lonicera tatarica-arnoldred,1972,76,us_phen
lonicera tatarica-arnoldred,1973,99,us_phen
lonicera tatarica-arnoldred,1969,129,us_phen
lonicera tatarica-arnoldred,1970,123,us_phen
lonicera tatarica-arnoldred,1971,131,us_phen
lonicera tatarica-arnoldred,1972,130,us_phen
lonicera tatarica-arnoldred,1973,119,us_phen
lonicera tatarica-arnoldred,1974,126,us_phen
lonicera tatarica-arnoldred,1975,133,us_phen
lonicera tatarica-arnoldred,1976,128,us_phen
lonicera tatarica-arnoldred,1970,82,us_phen
lonicera tatarica-arnoldred,1971,90,us_phen
lonicera tatarica-arnoldred,1970,74,us_phen
lonicera tatarica-arnoldred,1971,86,us_phen
lonicera tatarica-arnoldred,1974,71,us_phen
lonicera tatarica-arnoldred,1977,96,us_phen
lonicera tatarica-arnoldred,1978,95,us_phen
lonicera tatarica-arnoldred,1979,110,us_phen
lonicera tatarica-arnoldred,1970,96,us_phen
lonicera tatarica-arnoldred,1972,97,us_phen
lonicera tatarica-arnoldred,1968,65,us_phen
lonicera tatarica-arnoldred,1969,79,us_phen
lonicera tatarica-arnoldred,1970,66,us_phen
lonicera tatarica-arnoldred,1971,68,us_phen
lonicera tatarica-arnoldred,1972,56,us_phen
lonicera tatarica-arnoldred,1973,64,us_phen
lonicera tatarica-arnoldred,1982,105,us_phen
lonicera tatarica-arnoldred,1969,102,us_phen
lonicera tatarica-arnoldred,1970,78,us_phen
lonicera tatarica-arnoldred,1971,85,us_phen
lonicera tatarica-arnoldred,1973,100,us_phen
lonicera tatarica-arnoldred,1969,67,us_phen
lonicera tatarica-arnoldred,1971,100,us_phen
lonicera tatarica-arnoldred,1972,97,us_phen
lonicera tatarica-arnoldred,1973,92,us_phen
lonicera tatarica-arnoldred,1974,91,us_phen
lonicera tatarica-arnoldred,1975,63,us_phen
lonicera tatarica-arnoldred,1971,117,us_phen
lonicera tatarica-arnoldred,1974,86,us_phen
lonicera tatarica-arnoldred,1968,77,us_phen
lonicera tatarica-arnoldred,1969,88,us_phen
lonicera tatarica-arnoldred,1970,67,us_phen
lonicera tatarica-arnoldred,1971,87,us_phen
lonicera tatarica-arnoldred,1972,70,us_phen
lonicera tatarica-arnoldred,1973,71,us_phen
lonicera tatarica-arnoldred,1974,76,us_phen
lonicera tatarica-arnoldred,1972,52,us_phen
lonicera tatarica-arnoldred,1984,85,us_phen
lonicera tatarica-arnoldred,1968,82,us_phen
lonicera tatarica-arnoldred,1970,78,us_phen
lonicera tatarica-arnoldred,1971,81,us_phen
lonicera tatarica-arnoldred,1972,68,us_phen
lonicera tatarica-arnoldred,1973,96,us_phen
lonicera tatarica-arnoldred,1971,66,us_phen
lonicera tatarica-arnoldred,1972,61,us_phen
lonicera tatarica-arnoldred,1973,66,us_phen
lonicera tatarica-arnoldred,1975,74,us_phen
lonicera tatarica-arnoldred,1976,64,us_phen
lonicera tatarica-arnoldred,1977,64,us_phen
lonicera tatarica-arnoldred,1978,70,us_phen
lonicera tatarica-arnoldred,1980,66,us_phen
lonicera tatarica-arnoldred,1986,46,us_phen
lonicera tatarica-arnoldred,1970,81,us_phen
lonicera tatarica-arnoldred,1971,94,us_phen
lonicera tatarica-arnoldred,1972,73,us_phen
lonicera tatarica-arnoldred,1973,92,us_phen
lonicera tatarica-arnoldred,1974,96,us_phen
lonicera tatarica-arnoldred,1975,63,us_phen
lonicera tatarica-arnoldred,1978,51,us_phen
lonicera tatarica-arnoldred,1969,132,us_phen
lonicera tatarica-arnoldred,1971,83,us_phen
lonicera tatarica-arnoldred,1972,71,us_phen
lonicera tatarica-arnoldred,1974,75,us_phen
lonicera tatarica-arnoldred,1975,79,us_phen
lonicera tatarica-arnoldred,1976,76,us_phen
lonicera tatarica-arnoldred,1969,93,us_phen
lonicera tatarica-arnoldred,1970,76,us_phen
lonicera tatarica-arnoldred,1971,86,us_phen
lonicera tatarica-arnoldred,1972,68,us_phen
lonicera tatarica-arnoldred,1973,89,us_phen
lonicera tatarica-arnoldred,1974,77,us_phen
lonicera tatarica-arnoldred,1975,91,us_phen
lonicera tatarica-arnoldred,1976,72,us_phen
lonicera tatarica-arnoldred,1977,79,us_phen
lonicera tatarica-arnoldred,1978,76,us_phen
lonicera tatarica-arnoldred,1979,76,us_phen
lonicera tatarica-arnoldred,1980,83,us_phen
lonicera tatarica-arnoldred,1968,59,us_phen
lonicera tatarica-arnoldred,1969,54,us_phen
lonicera tatarica-arnoldred,1968,69,us_phen
lonicera tatarica-arnoldred,1973,46,us_phen
lonicera tatarica-arnoldred,1974,42,us_phen
lonicera tatarica-arnoldred,1973,113,us_phen
lonicera tatarica-arnoldred,1970,138,us_phen
lonicera tatarica-arnoldred,1971,146,us_phen
lonicera tatarica-arnoldred,1972,135,us_phen
lonicera tatarica-arnoldred,1973,147,us_phen
lonicera tatarica-arnoldred,1974,125,us_phen
lonicera tatarica-arnoldred,1975,139,us_phen
lonicera tatarica-arnoldred,1976,134,us_phen
lonicera tatarica-arnoldred,1977,144,us_phen
lonicera tatarica-arnoldred,1978,155,us_phen
lonicera tatarica-arnoldred,1979,136,us_phen
lonicera tatarica-arnoldred,1980,151,us_phen
lonicera tatarica-arnoldred,1970,69,us_phen
lonicera tatarica-arnoldred,1972,71,us_phen
lonicera tatarica-arnoldred,1973,66,us_phen
lonicera tatarica-arnoldred,1970,75,us_phen
lonicera tatarica-arnoldred,1970,138,us_phen
lonicera tatarica-arnoldred,1971,145,us_phen
lonicera tatarica-arnoldred,1972,126,us_phen
lonicera tatarica-arnoldred,1974,133,us_phen
lonicera tatarica-arnoldred,1976,127,us_phen
lonicera tatarica-arnoldred,1977,121,us_phen
lonicera tatarica-arnoldred,1978,128,us_phen
lonicera tatarica-arnoldred,1979,132,us_phen
lonicera tatarica-arnoldred,1983,137,us_phen
lonicera tatarica-arnoldred,1985,129,us_phen
lonicera tatarica-arnoldred,1972,129,us_phen
lonicera tatarica-arnoldred,1975,158,us_phen
lonicera tatarica-arnoldred,1976,137,us_phen
lonicera tatarica-arnoldred,1977,135,us_phen
lonicera tatarica-arnoldred,1978,124,us_phen
lonicera tatarica-arnoldred,1979,127,us_phen
lonicera tatarica-arnoldred,1980,123,us_phen
lonicera tatarica-arnoldred,1970,101,us_phen
lonicera tatarica-arnoldred,1971,111,us_phen
lonicera tatarica-arnoldred,1972,103,us_phen
lonicera tatarica-arnoldred,1973,116,us_phen
lonicera tatarica-arnoldred,1974,110,us_phen
lonicera tatarica-arnoldred,1977,105,us_phen
lonicera tatarica-arnoldred,1980,108,us_phen
lonicera tatarica-arnoldred,1982,121,us_phen
lonicera tatarica-arnoldred,1984,71,us_phen
lonicera tatarica-arnoldred,1992,105,us_phen
lonicera tatarica-arnoldred,1983,71,us_phen
lonicera tatarica-arnoldred,1984,67,us_phen
lonicera tatarica-arnoldred,1985,77,us_phen
lonicera tatarica-arnoldred,1986,57,us_phen
lonicera tatarica-arnoldred,1987,70,us_phen
lonicera tatarica-arnoldred,1988,59,us_phen
lonicera tatarica-arnoldred,1989,68,us_phen
lonicera tatarica-arnoldred,1990,76,us_phen
lonicera tatarica-arnoldred,1992,70,us_phen
lonicera tatarica-arnoldred,1968,85,us_phen
lonicera tatarica-arnoldred,1970,91,us_phen
lonicera tatarica-arnoldred,1968,78,us_phen
lonicera tatarica-arnoldred,1969,91,us_phen
lonicera tatarica-arnoldred,1972,69,us_phen
lonicera tatarica-arnoldred,1968,151,us_phen
lonicera tatarica-arnoldred,1969,153,us_phen
lonicera tatarica-arnoldred,1970,147,us_phen
lonicera tatarica-arnoldred,1972,150,us_phen
lonicera tatarica-arnoldred,1968,98,us_phen
lonicera tatarica-arnoldred,1970,120,us_phen
lonicera tatarica-arnoldred,1972,109,us_phen
lonicera tatarica-arnoldred,1973,130,us_phen
lonicera tatarica-arnoldred,1968,119,us_phen
lonicera tatarica-arnoldred,1969,126,us_phen
lonicera tatarica-arnoldred,1970,99,us_phen
lonicera tatarica-arnoldred,1971,111,us_phen
lonicera tatarica-arnoldred,1972,115,us_phen
lonicera tatarica-arnoldred,1973,116,us_phen
lonicera tatarica-arnoldred,1970,67,us_phen
lonicera tatarica-arnoldred,1971,80,us_phen
lonicera tatarica-arnoldred,1972,72,us_phen
lonicera tatarica-arnoldred,1974,71,us_phen
lonicera tatarica-arnoldred,1975,86,us_phen
lonicera tatarica-arnoldred,1970,77,us_phen
lonicera tatarica-arnoldred,1971,68,us_phen
lonicera tatarica-arnoldred,1972,74,us_phen
lonicera tatarica-arnoldred,1973,72,us_phen
lonicera tatarica-arnoldred,1974,77,us_phen
lonicera tatarica-arnoldred,1970,58,us_phen
lonicera tatarica-arnoldred,1972,49,us_phen
lonicera tatarica-arnoldred,1973,44,us_phen
lonicera tatarica-arnoldred,1970,70,us_phen
lonicera tatarica-arnoldred,1971,61,us_phen
lonicera tatarica-arnoldred,1973,68,us_phen
lonicera tatarica-arnoldred,1974,71,us_phen
lonicera tatarica-arnoldred,1975,68,us_phen
lonicera tatarica-arnoldred,1971,34,us_phen
lonicera tatarica-arnoldred,1972,57,us_phen
lonicera tatarica-arnoldred,1973,55,us_phen
lonicera tatarica-arnoldred,1983,69,us_phen
lonicera tatarica-arnoldred,1984,53,us_phen
lonicera tatarica-arnoldred,1985,60,us_phen
lonicera tatarica-arnoldred,1986,49,us_phen
lonicera tatarica-arnoldred,1987,62,us_phen
lonicera tatarica-arnoldred,1988,60,us_phen
lonicera tatarica-arnoldred,1990,69,us_phen
lonicera tatarica-arnoldred,1991,58,us_phen
lonicera tatarica-arnoldred,1992,62,us_phen
lonicera tatarica-arnoldred,1994,60,us_phen
lonicera tatarica-arnoldred,2000,59,us_phen
lonicera tatarica-arnoldred,2001,64,us_phen
lonicera tatarica-arnoldred,2005,62,us_phen
lonicera tatarica-arnoldred,2006,56,us_phen
lonicera tatarica-arnoldred,2007,62,us_phen
lonicera tatarica-arnoldred,2008,74,us_phen
lonicera tatarica-arnoldred,2009,76,us_phen
lonicera tatarica-arnoldred,1970,83,us_phen
lonicera tatarica-arnoldred,1971,74,us_phen
lonicera tatarica-arnoldred,1972,71,us_phen
lonicera tatarica-arnoldred,1973,71,us_phen
lonicera tatarica-arnoldred,1974,73,us_phen
lonicera tatarica-arnoldred,1975,76,us_phen
lonicera tatarica-arnoldred,1976,59,us_phen
lonicera tatarica-arnoldred,1977,77,us_phen
lonicera tatarica-arnoldred,1978,76,us_phen
lonicera tatarica-arnoldred,1969,138,us_phen
lonicera tatarica-arnoldred,1971,137,us_phen
lonicera tatarica-arnoldred,1973,131,us_phen
lonicera tatarica-arnoldred,1974,114,us_phen
lonicera tatarica-arnoldred,1975,152,us_phen
lonicera tatarica-arnoldred,1976,124,us_phen
lonicera tatarica-arnoldred,1977,121,us_phen
lonicera tatarica-arnoldred,1978,125,us_phen
lonicera tatarica-arnoldred,1979,134,us_phen
lonicera tatarica-arnoldred,1980,132,us_phen
lonicera tatarica-arnoldred,1981,124,us_phen
lonicera tatarica-arnoldred,1968,86,us_phen
lonicera tatarica-arnoldred,1969,91,us_phen
lonicera tatarica-arnoldred,1970,60,us_phen
lonicera tatarica-arnoldred,1971,32,us_phen
lonicera tatarica-arnoldred,1972,51,us_phen
lonicera tatarica-arnoldred,1973,55,us_phen
lonicera tatarica-arnoldred,1968,112,us_phen
lonicera tatarica-arnoldred,1983,138,us_phen
lonicera tatarica-arnoldred,1984,107,us_phen
lonicera tatarica-arnoldred,1985,116,us_phen
lonicera tatarica-arnoldred,1986,102,us_phen
lonicera tatarica-arnoldred,1987,110,us_phen
lonicera tatarica-arnoldred,1988,108,us_phen
lonicera tatarica-arnoldred,1989,109,us_phen
lonicera tatarica-arnoldred,1990,108,us_phen
lonicera tatarica-arnoldred,1991,126,us_phen
lonicera tatarica-arnoldred,1992,105,us_phen
lonicera tatarica-arnoldred,1968,93,us_phen
lonicera tatarica-arnoldred,1970,66,us_phen
lonicera tatarica-arnoldred,1971,78,us_phen
lonicera tatarica-arnoldred,1972,73,us_phen
lonicera tatarica-arnoldred,1973,74,us_phen
lonicera tatarica-arnoldred,1974,75,us_phen
lonicera tatarica-arnoldred,1975,76,us_phen
lonicera tatarica-arnoldred,1976,69,us_phen
lonicera tatarica-arnoldred,1977,78,us_phen
lonicera tatarica-arnoldred,1978,56,us_phen
lonicera tatarica-arnoldred,1979,80,us_phen
lonicera tatarica-arnoldred,1980,65,us_phen
lonicera tatarica-arnoldred,1981,65,us_phen
lonicera tatarica-arnoldred,1982,78,us_phen
lonicera tatarica-arnoldred,1983,71,us_phen
lonicera tatarica-arnoldred,1984,69,us_phen
lonicera tatarica-arnoldred,1986,66,us_phen
lonicera tatarica-arnoldred,1970,77,us_phen
lonicera tatarica-arnoldred,1971,77,us_phen
lonicera tatarica-arnoldred,1972,69,us_phen
lonicera tatarica-arnoldred,1970,74,us_phen
lonicera tatarica-arnoldred,1976,60,us_phen
lonicera tatarica-arnoldred,1970,144,us_phen
lonicera tatarica-arnoldred,1972,126,us_phen
lonicera tatarica-arnoldred,1970,64,us_phen
lonicera tatarica-arnoldred,1970,135,us_phen
lonicera tatarica-arnoldred,1971,122,us_phen
lonicera tatarica-arnoldred,1972,112,us_phen
lonicera tatarica-arnoldred,1973,137,us_phen
lonicera tatarica-arnoldred,1974,123,us_phen
lonicera tatarica-arnoldred,1975,137,us_phen
lonicera tatarica-arnoldred,1976,128,us_phen
lonicera tatarica-arnoldred,1977,125,us_phen
lonicera tatarica-arnoldred,1978,123,us_phen
lonicera tatarica-arnoldred,1979,125,us_phen
lonicera tatarica-arnoldred,1980,124,us_phen
lonicera tatarica-arnoldred,1981,119,us_phen
lonicera tatarica-arnoldred,1982,125,us_phen
lonicera tatarica-arnoldred,1985,127,us_phen
lonicera tatarica-arnoldred,1989,114,us_phen
lonicera tatarica-arnoldred,1969,121,us_phen
lonicera tatarica-arnoldred,1971,120,us_phen
lonicera tatarica-arnoldred,1969,152,us_phen
lonicera tatarica-arnoldred,1971,162,us_phen
lonicera tatarica-arnoldred,1972,154,us_phen
lonicera tatarica-arnoldred,1973,161,us_phen
lonicera tatarica-arnoldred,1974,152,us_phen
lonicera tatarica-arnoldred,1975,169,us_phen
lonicera tatarica-arnoldred,1969,148,us_phen
lonicera tatarica-arnoldred,1974,134,us_phen
lonicera tatarica-arnoldred,1975,165,us_phen
lonicera tatarica-arnoldred,1984,168,us_phen
lonicera tatarica-arnoldred,1986,156,us_phen
lonicera tatarica-arnoldred,1989,139,us_phen
lonicera tatarica-arnoldred,1990,153,us_phen
lonicera tatarica-arnoldred,1969,137,us_phen
lonicera tatarica-arnoldred,1970,144,us_phen
lonicera tatarica-arnoldred,1971,144,us_phen
lonicera tatarica-arnoldred,1969,118,us_phen
lonicera tatarica-arnoldred,1970,128,us_phen
lonicera tatarica-arnoldred,1983,145,us_phen
lonicera tatarica-arnoldred,1984,129,us_phen
lonicera tatarica-arnoldred,1985,120,us_phen
lonicera tatarica-arnoldred,1986,111,us_phen
lonicera tatarica-arnoldred,1987,127,us_phen
lonicera tatarica-arnoldred,1988,131,us_phen
lonicera tatarica-arnoldred,1989,110,us_phen
lonicera tatarica-arnoldred,1990,111,us_phen
lonicera tatarica-arnoldred,1991,135,us_phen
lonicera tatarica-arnoldred,1992,114,us_phen
lonicera tatarica-arnoldred,1994,116,us_phen
lonicera tatarica-arnoldred,1970,149,us_phen
lonicera tatarica-arnoldred,1971,152,us_phen
lonicera tatarica-arnoldred,1972,141,us_phen
lonicera tatarica-arnoldred,1973,151,us_phen
lonicera tatarica-arnoldred,1975,155,us_phen
lonicera tatarica-arnoldred,1976,142,us_phen
lonicera tatarica-arnoldred,1970,129,us_phen
lonicera tatarica-arnoldred,1971,118,us_phen
lonicera tatarica-arnoldred,1972,101,us_phen
lonicera tatarica-arnoldred,1973,121,us_phen
lonicera tatarica-arnoldred,1970,116,us_phen
lonicera tatarica-arnoldred,1971,157,us_phen
lonicera tatarica-arnoldred,1972,138,us_phen
lonicera tatarica-arnoldred,1973,156,us_phen
lonicera tatarica-arnoldred,1974,134,us_phen
lonicera tatarica-arnoldred,1975,155,us_phen
lonicera tatarica-arnoldred,1969,121,us_phen
lonicera tatarica-arnoldred,1970,123,us_phen
lonicera tatarica-arnoldred,1972,100,us_phen
lonicera tatarica-arnoldred,1973,129,us_phen
lonicera tatarica-arnoldred,1974,109,us_phen
lonicera tatarica-arnoldred,1975,120,us_phen
lonicera tatarica-arnoldred,1976,105,us_phen
lonicera tatarica-arnoldred,1970,132,us_phen
lonicera tatarica-arnoldred,1971,130,us_phen
lonicera tatarica-arnoldred,1972,107,us_phen
lonicera tatarica-arnoldred,1974,114,us_phen
lonicera tatarica-arnoldred,1969,138,us_phen
lonicera tatarica-arnoldred,1970,140,us_phen
lonicera tatarica-arnoldred,1983,112,us_phen
lonicera tatarica-arnoldred,1984,123,us_phen
lonicera tatarica-arnoldred,1985,100,us_phen
lonicera tatarica-arnoldred,1986,85,us_phen
lonicera tatarica-arnoldred,1988,110,us_phen
lonicera tatarica-arnoldred,1989,107,us_phen
lonicera tatarica-arnoldred,1990,96,us_phen
lonicera tatarica-arnoldred,1991,112,us_phen
lonicera tatarica-arnoldred,1992,96,us_phen
lonicera tatarica-arnoldred,1969,150,us_phen
lonicera tatarica-arnoldred,1970,146,us_phen
lonicera tatarica-arnoldred,1971,152,us_phen
lonicera tatarica-arnoldred,1972,136,us_phen
lonicera tatarica-arnoldred,1973,164,us_phen
lonicera tatarica-arnoldred,1975,150,us_phen
lonicera tatarica-arnoldred,1976,147,us_phen
lonicera tatarica-arnoldred,1977,137,us_phen
lonicera tatarica-arnoldred,1978,148,us_phen
lonicera tatarica-arnoldred,1979,162,us_phen
lonicera tatarica-arnoldred,1980,157,us_phen
lonicera tatarica-arnoldred,1981,151,us_phen
lonicera tatarica-arnoldred,1983,159,us_phen
lonicera tatarica-arnoldred,1969,140,us_phen
lonicera tatarica-arnoldred,1970,143,us_phen
lonicera tatarica-arnoldred,1971,153,us_phen
lonicera tatarica-arnoldred,1985,138,us_phen
lonicera tatarica-arnoldred,1987,142,us_phen
lonicera tatarica-arnoldred,1988,138,us_phen
lonicera tatarica-arnoldred,1969,119,us_phen
lonicera tatarica-arnoldred,1970,121,us_phen
lonicera tatarica-arnoldred,1971,110,us_phen
lonicera tatarica-arnoldred,1972,99,us_phen
lonicera tatarica-arnoldred,1969,141,us_phen
lonicera tatarica-arnoldred,1970,125,us_phen
lonicera tatarica-arnoldred,1974,130,us_phen
lonicera tatarica-arnoldred,1971,104,us_phen
lonicera tatarica-arnoldred,1972,96,us_phen
lonicera tatarica-arnoldred,1973,119,us_phen
lonicera tatarica-arnoldred,1975,119,us_phen
lonicera tatarica-arnoldred,1977,105,us_phen
lonicera tatarica-arnoldred,1970,141,us_phen
lonicera tatarica-arnoldred,1969,122,us_phen
lonicera tatarica-arnoldred,1970,125,us_phen
lonicera tatarica-arnoldred,1971,117,us_phen
lonicera tatarica-arnoldred,1972,107,us_phen
lonicera tatarica-arnoldred,1974,116,us_phen
lonicera tatarica-arnoldred,1970,152,us_phen
lonicera tatarica-arnoldred,1971,150,us_phen
lonicera tatarica-arnoldred,1972,136,us_phen
lonicera tatarica-arnoldred,1973,146,us_phen
lonicera tatarica-arnoldred,1974,132,us_phen
lonicera tatarica-arnoldred,1975,150,us_phen
lonicera tatarica-arnoldred,1976,140,us_phen
lonicera tatarica-arnoldred,1977,150,us_phen
lonicera tatarica-arnoldred,1978,139,us_phen
lonicera tatarica-arnoldred,1987,129,us_phen
lonicera tatarica-arnoldred,1989,133,us_phen
lonicera tatarica-arnoldred,1990,143,us_phen
lonicera tatarica-arnoldred,1991,151,us_phen
lonicera tatarica-arnoldred,1969,118,us_phen
lonicera tatarica-arnoldred,1971,139,us_phen
lonicera tatarica-arnoldred,1972,121,us_phen
lonicera tatarica-arnoldred,1973,141,us_phen
lonicera tatarica-arnoldred,1974,121,us_phen
lonicera tatarica-arnoldred,1975,157,us_phen
lonicera tatarica-arnoldred,1976,132,us_phen
lonicera tatarica-arnoldred,1977,133,us_phen
lonicera tatarica-arnoldred,1978,119,us_phen
lonicera tatarica-arnoldred,1979,139,us_phen
lonicera tatarica-arnoldred,1980,135,us_phen
lonicera tatarica-arnoldred,1981,132,us_phen
lonicera tatarica-arnoldred,1982,137,us_phen
