year,plot,species,date,doy,floralcount,cumsum
2001,GH3,Poa pratensis,6/07/01,187,7,19
2001,GH3,Poa pratensis,15/07/01,196,1,20
2001,GH5,Poa pratensis,15/07/01,196,3,3
2001,GH5,Poa pratensis,17/07/01,198,3,6
2001,INT2,Poa pratensis,23/07/01,204,1,1
2001,INT2,Poa pratensis,25/07/01,206,1,2
2001,INT4,Poa pratensis,17/07/01,198,1,1
2001,INT4,Poa pratensis,23/07/01,204,4,5
2001,INT5,Poa pratensis,8/07/01,189,5,5
2001,INT5,Poa pratensis,11/07/01,192,8,13
2001,INT5,Poa pratensis,13/07/01,194,3,16
2001,INT5,Poa pratensis,15/07/01,196,7,23
2001,INT5,Poa pratensis,17/07/01,198,5,28
2001,RM1,Poa pratensis,28/06/01,179,2,2
2001,RM1,Poa pratensis,30/06/01,181,4,6
2001,RM1,Poa pratensis,6/07/01,187,4,10
2001,RM2,Poa pratensis,28/06/01,179,1,1
2001,RM2,Poa pratensis,30/06/01,181,1,2
2001,RM2,Poa pratensis,2/07/01,183,2,4
2001,RM2,Poa pratensis,6/07/01,187,24,28
2001,RM3,Poa pratensis,28/06/01,179,2,2
2001,RM3,Poa pratensis,30/06/01,181,14,16
2001,RM3,Poa pratensis,2/07/01,183,20,36
2001,RM3,Poa pratensis,13/07/01,194,2,38
2001,RM4,Poa pratensis,28/06/01,179,1,1
2001,RM4,Poa pratensis,30/06/01,181,5,6
2001,RM4,Poa pratensis,2/07/01,183,8,14
2001,RM4,Poa pratensis,6/07/01,187,29,43
2001,RM5,Poa pratensis,30/06/01,181,9,9
2001,RM5,Poa pratensis,2/07/01,183,7,16
2001,RM6,Poa pratensis,30/06/01,181,1,1
2001,RM7,Poa pratensis,26/06/01,177,36,36
2001,RM7,Poa pratensis,28/06/01,179,41,77
2001,RM7,Poa pratensis,30/06/01,181,15,92
2001,RM7,Poa pratensis,2/07/01,183,3,95
2001,VR1,Poa pratensis,11/07/01,192,1,1
2001,WM2,Poa pratensis,8/07/01,189,2,2
2001,WM3,Poa pratensis,17/07/01,198,1,1
2001,WM4,Poa pratensis,15/07/01,196,1,1
2001,WM4,Poa pratensis,17/07/01,198,1,2
2001,WM5,Poa pratensis,8/07/01,189,17,17
2001,WM5,Poa pratensis,17/07/01,198,2,19
2002,AF8,Poa pratensis,15/06/02,166,1,1
2002,AF8,Poa pratensis,17/06/02,168,2,3
2002,AF8,Poa pratensis,19/06/02,170,2,5
2002,AF8,Poa pratensis,21/06/02,172,2,7
2002,AF8,Poa pratensis,3/07/02,184,1,8
2002,AF8,Poa pratensis,5/07/02,186,1,9
2002,AF8,Poa pratensis,7/07/02,188,4,13
2002,AF8,Poa pratensis,9/07/02,190,5,18
2002,AF8,Poa pratensis,11/07/02,192,4,22
2002,AF9,Poa pratensis,7/07/02,188,2,2
2002,AF9,Poa pratensis,9/07/02,190,3,5
2002,AF9,Poa pratensis,11/07/02,192,3,8
2002,AF9,Poa pratensis,13/07/02,194,3,11
2002,AF9,Poa pratensis,15/07/02,196,1,12
2002,EM1,Poa pratensis,9/07/02,190,1,1
2002,EM1,Poa pratensis,11/07/02,192,2,3
2002,EM2,Poa pratensis,7/07/02,188,1,1
2002,EM2,Poa pratensis,9/07/02,190,2,3
2002,GH2,Poa pratensis,23/06/02,174,1,1
2002,GH2,Poa pratensis,25/06/02,176,2,3
2002,GH2,Poa pratensis,27/06/02,178,4,7
2002,GH2,Poa pratensis,29/06/02,180,4,11
2002,GH2,Poa pratensis,1/07/02,182,4,15
2002,GH2,Poa pratensis,3/07/02,184,6,21
2002,GH2,Poa pratensis,5/07/02,186,2,23
2002,GH3,Poa pratensis,29/06/02,180,3,3
2002,INT4,Poa pratensis,17/07/02,198,1,1
2002,INT4,Poa pratensis,19/07/02,200,1,2
2002,INT5,Poa pratensis,29/06/02,180,5,5
2002,INT5,Poa pratensis,1/07/02,182,8,13
2002,INT5,Poa pratensis,3/07/02,184,3,16
2002,INT5,Poa pratensis,5/07/02,186,3,19
2002,INT5,Poa pratensis,7/07/02,188,2,21
2002,RM2,Poa pratensis,25/06/02,176,1,1
2002,RM7,Poa pratensis,21/06/02,172,2,2
2002,RM7,Poa pratensis,23/06/02,174,4,6
2002,RM7,Poa pratensis,25/06/02,176,3,9
2002,WM5,Poa pratensis,25/06/02,176,2,2
2002,WM5,Poa pratensis,27/06/02,178,5,7
2002,WM5,Poa pratensis,29/06/02,180,10,17
2002,WM5,Poa pratensis,1/07/02,182,15,32
2002,WM5,Poa pratensis,3/07/02,184,5,37
2002,WM5,Poa pratensis,5/07/02,186,1,38
2003,AF8,Poa pratensis,19/07/03,200,2,2
2003,AF8,Poa pratensis,22/07/03,203,4,6
2003,AF8,Poa pratensis,24/07/03,205,3,9
2003,AF8,Poa pratensis,26/07/03,207,3,12
2003,AF8,Poa pratensis,28/07/03,209,3,15
2003,AF8,Poa pratensis,30/07/03,211,3,18
2003,EM1,Poa pratensis,13/07/03,194,2,2
2003,EM1,Poa pratensis,15/07/03,196,3,5
2003,EM1,Poa pratensis,17/07/03,198,2,7
2003,EM2,Poa pratensis,13/07/03,194,2,2
2003,EM2,Poa pratensis,15/07/03,196,1,3
2003,GH1,Poa pratensis,13/07/03,194,5,5
2003,GH1,Poa pratensis,15/07/03,196,1,6
2003,GH2,Poa pratensis,9/07/03,190,10,10
2003,GH2,Poa pratensis,11/07/03,192,26,36
2003,GH2,Poa pratensis,13/07/03,194,41,77
2003,GH2,Poa pratensis,15/07/03,196,15,92
2003,GH3,Poa pratensis,9/07/03,190,1,1
2003,GH3,Poa pratensis,11/07/03,192,15,16
2003,GH3,Poa pratensis,13/07/03,194,42,58
2003,GH3,Poa pratensis,15/07/03,196,3,61
2003,GH5,Poa pratensis,13/07/03,194,1,1
2003,INT1,Poa pratensis,11/07/03,192,1,1
2003,INT1,Poa pratensis,13/07/03,194,3,4
2003,INT1,Poa pratensis,15/07/03,196,3,7
2003,INT1,Poa pratensis,17/07/03,198,1,8
2003,INT2,Poa pratensis,17/07/03,198,3,3
2003,INT2,Poa pratensis,19/07/03,200,1,4
2003,INT3,Poa pratensis,17/07/03,198,2,2
2003,INT3,Poa pratensis,19/07/03,200,2,4
2003,INT3,Poa pratensis,22/07/03,203,3,7
2003,INT3,Poa pratensis,24/07/03,205,2,9
2003,INT3,Poa pratensis,28/07/03,209,1,10
2003,INT3,Poa pratensis,4/08/03,216,4,14
2003,INT3,Poa pratensis,6/08/03,218,4,18
2003,INT3,Poa pratensis,8/08/03,220,1,19
2003,INT4,Poa pratensis,15/07/03,196,3,3
2003,INT4,Poa pratensis,19/07/03,200,2,5
2003,INT5,Poa pratensis,11/07/03,192,7,7
2003,INT5,Poa pratensis,13/07/03,194,18,25
2003,INT5,Poa pratensis,15/07/03,196,3,28
2003,INT5,Poa pratensis,17/07/03,198,7,35
2003,INT5,Poa pratensis,19/07/03,200,1,36
2003,INT5,Poa pratensis,24/07/03,205,1,37
2003,RM1,Poa pratensis,5/07/03,186,2,2
2003,RM1,Poa pratensis,7/07/03,188,3,5
2003,RM2,Poa pratensis,7/07/03,188,1,1
2003,RM3,Poa pratensis,5/07/03,186,1,1
2003,RM3,Poa pratensis,7/07/03,188,6,7
2003,RM3,Poa pratensis,9/07/03,190,9,16
2003,RM3,Poa pratensis,11/07/03,192,3,19
2003,RM3,Poa pratensis,13/07/03,194,3,22
2003,RM4,Poa pratensis,7/07/03,188,1,1
2003,RM4,Poa pratensis,9/07/03,190,10,11
2003,RM4,Poa pratensis,11/07/03,192,11,22
2003,RM4,Poa pratensis,13/07/03,194,2,24
2003,RM5,Poa pratensis,7/07/03,188,2,2
2003,RM5,Poa pratensis,9/07/03,190,3,5
2003,RM5,Poa pratensis,11/07/03,192,1,6
2003,RM6,Poa pratensis,5/07/03,186,1,1
2003,RM7,Poa pratensis,29/06/03,180,1,1
2003,RM7,Poa pratensis,1/07/03,182,1,2
2003,RM7,Poa pratensis,3/07/03,184,24,26
2003,RM7,Poa pratensis,5/07/03,186,47,73
2003,RM7,Poa pratensis,7/07/03,188,19,92
2003,VR1,Poa pratensis,9/07/03,190,7,7
2003,VR1,Poa pratensis,11/07/03,192,15,22
2003,VR1,Poa pratensis,13/07/03,194,14,36
2003,VR1,Poa pratensis,15/07/03,196,15,51
2003,VR1,Poa pratensis,17/07/03,198,10,61
2003,VR2,Poa pratensis,9/07/03,190,3,3
2003,VR2,Poa pratensis,11/07/03,192,9,12
2003,VR2,Poa pratensis,13/07/03,194,23,35
2003,VR2,Poa pratensis,15/07/03,196,14,49
2003,VR2,Poa pratensis,17/07/03,198,7,56
2003,WM1,Poa pratensis,17/07/03,198,1,1
2003,WM2,Poa pratensis,11/07/03,192,3,3
2003,WM2,Poa pratensis,13/07/03,194,10,13
2003,WM2,Poa pratensis,15/07/03,196,2,15
2003,WM2,Poa pratensis,17/07/03,198,1,16
2003,WM3,Poa pratensis,13/07/03,194,31,31
2003,WM4,Poa pratensis,13/07/03,194,1,1
2003,WM4,Poa pratensis,15/07/03,196,3,4
2003,WM5,Poa pratensis,9/07/03,190,3,3
2003,WM5,Poa pratensis,11/07/03,192,21,24
2003,WM5,Poa pratensis,13/07/03,194,70,94
2003,WM5,Poa pratensis,15/07/03,196,29,123
2004,AF8,Poa pratensis,12/07/04,194,2,2
2004,AF8,Poa pratensis,14/07/04,196,8,10
2004,AF8,Poa pratensis,16/07/04,198,11,21
2004,AF8,Poa pratensis,18/07/04,200,17,38
2004,AF8,Poa pratensis,20/07/04,202,36,74
2004,AF8,Poa pratensis,22/07/04,204,39,113
2004,AF8,Poa pratensis,24/07/04,206,3,116
2004,AF8,Poa pratensis,26/07/04,208,46,162
2004,AF8,Poa pratensis,28/07/04,210,3,165
2004,AF8,Poa pratensis,30/07/04,212,1,166
2004,AF8,Poa pratensis,1/08/04,214,4,170
2004,AF8,Poa pratensis,3/08/04,216,3,173
2004,AF8,Poa pratensis,5/08/04,218,1,174
2004,EM1,Poa pratensis,12/07/04,194,2,2
2004,EM1,Poa pratensis,14/07/04,196,8,10
2004,EM1,Poa pratensis,16/07/04,198,7,17
2004,EM1,Poa pratensis,18/07/04,200,9,26
2004,EM1,Poa pratensis,20/07/04,202,3,29
2004,EM2,Poa pratensis,20/07/04,202,4,4
2004,GH1,Poa pratensis,10/07/04,192,17,17
2004,GH1,Poa pratensis,12/07/04,194,24,41
2004,GH1,Poa pratensis,14/07/04,196,44,85
2004,GH1,Poa pratensis,16/07/04,198,28,113
2004,GH1,Poa pratensis,18/07/04,200,7,120
2004,GH1,Poa pratensis,20/07/04,202,55,175
2004,GH1,Poa pratensis,22/07/04,204,16,191
2004,GH1,Poa pratensis,26/07/04,208,14,205
2004,GH1,Poa pratensis,28/07/04,210,2,207
2004,GH2,Poa pratensis,4/07/04,186,2,2
2004,GH2,Poa pratensis,6/07/04,188,16,18
2004,GH2,Poa pratensis,8/07/04,190,35,53
2004,GH2,Poa pratensis,10/07/04,192,85,138
2004,GH2,Poa pratensis,12/07/04,194,92,230
2004,GH2,Poa pratensis,14/07/04,196,61,291
2004,GH2,Poa pratensis,16/07/04,198,47,338
2004,GH2,Poa pratensis,18/07/04,200,2,340
2004,GH2,Poa pratensis,26/07/04,208,1,341
2004,GH3,Poa pratensis,8/07/04,190,26,26
2004,GH3,Poa pratensis,10/07/04,192,35,61
2004,GH3,Poa pratensis,12/07/04,194,22,83
2004,GH3,Poa pratensis,14/07/04,196,18,101
2004,GH4,Poa pratensis,16/07/04,198,12,12
2004,GH4,Poa pratensis,18/07/04,200,13,25
2004,GH4,Poa pratensis,20/07/04,202,19,44
2004,GH4,Poa pratensis,22/07/04,204,19,63
2004,GH5,Poa pratensis,10/07/04,192,1,1
2004,GH5,Poa pratensis,12/07/04,194,1,2
2004,GH5,Poa pratensis,14/07/04,196,1,3
2004,GH5,Poa pratensis,16/07/04,198,1,4
2004,GH5,Poa pratensis,18/07/04,200,7,11
2004,GH5,Poa pratensis,20/07/04,202,7,18
2004,GH5,Poa pratensis,22/07/04,204,3,21
2004,INT1,Poa pratensis,14/07/04,196,1,1
2004,INT1,Poa pratensis,16/07/04,198,4,5
2004,INT1,Poa pratensis,18/07/04,200,3,8
2004,INT1,Poa pratensis,20/07/04,202,3,11
2004,INT1,Poa pratensis,22/07/04,204,1,12
2004,INT4,Poa pratensis,26/07/04,208,1,1
2004,INT5,Poa pratensis,10/07/04,192,2,2
2004,INT5,Poa pratensis,12/07/04,194,26,28
2004,INT5,Poa pratensis,14/07/04,196,49,77
2004,INT5,Poa pratensis,16/07/04,198,17,94
2004,INT5,Poa pratensis,18/07/04,200,14,108
2004,INT5,Poa pratensis,20/07/04,202,21,129
2004,INT5,Poa pratensis,22/07/04,204,20,149
2004,INT5,Poa pratensis,26/07/04,208,6,155
2004,INT5,Poa pratensis,28/07/04,210,2,157
2004,MDW,Poa pratensis,10/07/04,192,4,4
2004,MDW,Poa pratensis,12/07/04,194,4,8
2004,MDW,Poa pratensis,14/07/04,196,17,25
2004,MDW,Poa pratensis,16/07/04,198,11,36
2004,MDW,Poa pratensis,18/07/04,200,5,41
2004,MDW,Poa pratensis,20/07/04,202,26,67
2004,MDW,Poa pratensis,22/07/04,204,3,70
2004,RM1,Poa pratensis,28/06/04,180,1,1
2004,RM1,Poa pratensis,30/06/04,182,1,2
2004,RM1,Poa pratensis,2/07/04,184,1,3
2004,RM1,Poa pratensis,4/07/04,186,11,14
2004,RM1,Poa pratensis,6/07/04,188,11,25
2004,RM1,Poa pratensis,8/07/04,190,7,32
2004,RM1,Poa pratensis,10/07/04,192,9,41
2004,RM1,Poa pratensis,12/07/04,194,1,42
2004,RM1,Poa pratensis,14/07/04,196,1,43
2004,RM2,Poa pratensis,28/06/04,180,2,2
2004,RM2,Poa pratensis,30/06/04,182,2,4
2004,RM2,Poa pratensis,2/07/04,184,2,6
2004,RM2,Poa pratensis,4/07/04,186,4,10
2004,RM3,Poa pratensis,4/07/04,186,7,7
2004,RM3,Poa pratensis,6/07/04,188,10,17
2004,RM3,Poa pratensis,8/07/04,190,9,26
2004,RM3,Poa pratensis,10/07/04,192,28,54
2004,RM3,Poa pratensis,12/07/04,194,33,87
2004,RM3,Poa pratensis,14/07/04,196,31,118
2004,RM3,Poa pratensis,16/07/04,198,4,122
2004,RM4,Poa pratensis,6/07/04,188,1,1
2004,RM4,Poa pratensis,8/07/04,190,6,7
2004,RM4,Poa pratensis,10/07/04,192,17,24
2004,RM4,Poa pratensis,12/07/04,194,18,42
2004,RM4,Poa pratensis,14/07/04,196,13,55
2004,RM4,Poa pratensis,16/07/04,198,5,60
2004,RM4,Poa pratensis,20/07/04,202,3,63
2004,RM5,Poa pratensis,6/07/04,188,2,2
2004,RM5,Poa pratensis,8/07/04,190,2,4
2004,RM5,Poa pratensis,10/07/04,192,2,6
2004,RM5,Poa pratensis,12/07/04,194,3,9
2004,RM5,Poa pratensis,14/07/04,196,2,11
2004,RM5,Poa pratensis,16/07/04,198,2,13
2004,RM5,Poa pratensis,22/07/04,204,1,14
2004,RM6,Poa pratensis,6/07/04,188,1,1
2004,RM7,Poa pratensis,24/06/04,176,8,8
2004,RM7,Poa pratensis,26/06/04,178,12,20
2004,RM7,Poa pratensis,28/06/04,180,16,36
2004,RM7,Poa pratensis,30/06/04,182,12,48
2004,RM7,Poa pratensis,2/07/04,184,22,70
2004,RM7,Poa pratensis,4/07/04,186,13,83
2004,RM7,Poa pratensis,8/07/04,190,18,101
2004,RM7,Poa pratensis,10/07/04,192,18,119
2004,RM7,Poa pratensis,12/07/04,194,2,121
2004,VR1,Poa pratensis,6/07/04,188,11,11
2004,VR1,Poa pratensis,8/07/04,190,7,18
2004,VR1,Poa pratensis,10/07/04,192,16,34
2004,VR1,Poa pratensis,12/07/04,194,16,50
2004,VR1,Poa pratensis,14/07/04,196,12,62
2004,VR1,Poa pratensis,16/07/04,198,20,82
2004,VR1,Poa pratensis,18/07/04,200,6,88
2004,VR1,Poa pratensis,20/07/04,202,7,95
2004,VR2,Poa pratensis,8/07/04,190,2,2
2004,VR2,Poa pratensis,10/07/04,192,3,5
2004,VR2,Poa pratensis,12/07/04,194,12,17
2004,VR2,Poa pratensis,14/07/04,196,27,44
2004,VR2,Poa pratensis,16/07/04,198,16,60
2004,VR2,Poa pratensis,18/07/04,200,2,62
2004,VR2,Poa pratensis,20/07/04,202,10,72
2004,VR2,Poa pratensis,22/07/04,204,27,99
2004,WM1,Poa pratensis,12/07/04,194,2,2
2004,WM1,Poa pratensis,14/07/04,196,5,7
2004,WM1,Poa pratensis,16/07/04,198,3,10
2004,WM1,Poa pratensis,18/07/04,200,1,11
2004,WM1,Poa pratensis,20/07/04,202,5,16
2004,WM1,Poa pratensis,22/07/04,204,5,21
2004,WM2,Poa pratensis,6/07/04,188,1,1
2004,WM2,Poa pratensis,8/07/04,190,14,15
2004,WM2,Poa pratensis,10/07/04,192,21,36
2004,WM2,Poa pratensis,12/07/04,194,25,61
2004,WM2,Poa pratensis,14/07/04,196,45,106
2004,WM2,Poa pratensis,16/07/04,198,26,132
2004,WM2,Poa pratensis,18/07/04,200,42,174
2004,WM2,Poa pratensis,20/07/04,202,18,192
2004,WM2,Poa pratensis,22/07/04,204,17,209
2004,WM2,Poa pratensis,24/07/04,206,3,212
2004,WM2,Poa pratensis,26/07/04,208,3,215
2004,WM2,Poa pratensis,28/07/04,210,1,216
2004,WM3,Poa pratensis,12/07/04,194,2,2
2004,WM3,Poa pratensis,14/07/04,196,17,19
2004,WM3,Poa pratensis,16/07/04,198,16,35
2004,WM3,Poa pratensis,18/07/04,200,4,39
2004,WM3,Poa pratensis,20/07/04,202,14,53
2004,WM3,Poa pratensis,22/07/04,204,20,73
2004,WM4,Poa pratensis,14/07/04,196,2,2
2004,WM4,Poa pratensis,18/07/04,200,1,3
2004,WM4,Poa pratensis,20/07/04,202,1,4
2004,WM5,Poa pratensis,8/07/04,190,14,14
2004,WM5,Poa pratensis,10/07/04,192,39,53
2004,WM5,Poa pratensis,12/07/04,194,82,135
2004,WM5,Poa pratensis,14/07/04,196,125,260
2004,WM5,Poa pratensis,16/07/04,198,99,359
2004,WM5,Poa pratensis,18/07/04,200,23,382
2004,WM5,Poa pratensis,20/07/04,202,61,443
2004,WM5,Poa pratensis,22/07/04,204,30,473
2004,WM5,Poa pratensis,26/07/04,208,6,479
2005,AF8,Poa pratensis,21/07/05,202,3,3
2005,AF8,Poa pratensis,23/07/05,204,11,14
2005,AF8,Poa pratensis,25/07/05,206,7,21
2005,AF8,Poa pratensis,27/07/05,208,18,39
2005,AF8,Poa pratensis,29/07/05,210,23,62
2005,AF8,Poa pratensis,31/07/05,212,11,73
2005,AF8,Poa pratensis,2/08/05,214,19,92
2005,EM1,Poa pratensis,21/07/05,202,3,3
2005,EM1,Poa pratensis,23/07/05,204,2,5
2005,EM1,Poa pratensis,25/07/05,206,2,7
2005,EM2,Poa pratensis,23/07/05,204,2,2
2005,EM2,Poa pratensis,25/07/05,206,5,7
2005,EM2,Poa pratensis,29/07/05,210,2,9
2005,EM2,Poa pratensis,2/08/05,214,1,10
2005,GH1,Poa pratensis,19/07/05,200,1,1
2005,GH1,Poa pratensis,21/07/05,202,9,10
2005,GH1,Poa pratensis,23/07/05,204,12,22
2005,GH1,Poa pratensis,25/07/05,206,12,34
2005,GH1,Poa pratensis,27/07/05,208,9,43
2005,GH1,Poa pratensis,29/07/05,210,6,49
2005,GH1,Poa pratensis,2/08/05,214,8,57
2005,GH1,Poa pratensis,5/08/05,217,2,59
2005,GH2,Poa pratensis,17/07/05,198,17,17
2005,GH2,Poa pratensis,19/07/05,200,40,57
2005,GH2,Poa pratensis,21/07/05,202,41,98
2005,GH2,Poa pratensis,23/07/05,204,22,120
2005,GH2,Poa pratensis,25/07/05,206,31,151
2005,GH2,Poa pratensis,27/07/05,208,1,152
2005,GH2,Poa pratensis,29/07/05,210,4,156
2005,GH3,Poa pratensis,17/07/05,198,14,14
2005,GH3,Poa pratensis,19/07/05,200,25,39
2005,GH3,Poa pratensis,21/07/05,202,33,72
2005,GH3,Poa pratensis,23/07/05,204,18,90
2005,GH3,Poa pratensis,25/07/05,206,17,107
2005,GH3,Poa pratensis,27/07/05,208,11,118
2005,GH3,Poa pratensis,29/07/05,210,7,125
2005,GH4,Poa pratensis,21/07/05,202,12,12
2005,GH4,Poa pratensis,23/07/05,204,7,19
2005,GH4,Poa pratensis,25/07/05,206,25,44
2005,GH4,Poa pratensis,27/07/05,208,15,59
2005,GH4,Poa pratensis,29/07/05,210,8,67
2005,GH5,Poa pratensis,21/07/05,202,6,6
2005,GH5,Poa pratensis,23/07/05,204,7,13
2005,GH5,Poa pratensis,25/07/05,206,19,32
2005,GH5,Poa pratensis,27/07/05,208,3,35
2005,GH5,Poa pratensis,29/07/05,210,2,37
2005,GH5,Poa pratensis,2/08/05,214,2,39
2005,INT2,Poa pratensis,23/07/05,204,4,4
2005,INT2,Poa pratensis,25/07/05,206,4,8
2005,INT2,Poa pratensis,27/07/05,208,4,12
2005,INT2,Poa pratensis,29/07/05,210,2,14
2005,INT4,Poa pratensis,23/07/05,204,2,2
2005,INT4,Poa pratensis,25/07/05,206,2,4
2005,INT4,Poa pratensis,27/07/05,208,2,6
2005,INT4,Poa pratensis,29/07/05,210,6,12
2005,INT4,Poa pratensis,2/08/05,214,8,20
2005,INT5,Poa pratensis,17/07/05,198,1,1
2005,INT5,Poa pratensis,19/07/05,200,3,4
2005,INT5,Poa pratensis,21/07/05,202,13,17
2005,INT5,Poa pratensis,23/07/05,204,11,28
2005,INT5,Poa pratensis,25/07/05,206,7,35
2005,INT5,Poa pratensis,27/07/05,208,2,37
2005,INT5,Poa pratensis,29/07/05,210,6,43
2005,INT5,Poa pratensis,2/08/05,214,1,44
2005,INT5,Poa pratensis,5/08/05,217,1,45
2005,MDW,Poa pratensis,17/07/05,198,4,4
2005,MDW,Poa pratensis,19/07/05,200,9,13
2005,MDW,Poa pratensis,21/07/05,202,9,22
2005,MDW,Poa pratensis,23/07/05,204,14,36
2005,MDW,Poa pratensis,25/07/05,206,11,47
2005,MDW,Poa pratensis,27/07/05,208,3,50
2005,MDW,Poa pratensis,29/07/05,210,1,51
2005,RM1,Poa pratensis,14/07/05,195,9,9
2005,RM1,Poa pratensis,17/07/05,198,12,21
2005,RM2,Poa pratensis,8/07/05,189,2,2
2005,RM2,Poa pratensis,10/07/05,191,2,4
2005,RM3,Poa pratensis,14/07/05,195,8,8
2005,RM3,Poa pratensis,17/07/05,198,13,21
2005,RM3,Poa pratensis,19/07/05,200,15,36
2005,RM3,Poa pratensis,21/07/05,202,15,51
2005,RM3,Poa pratensis,23/07/05,204,2,53
2005,RM4,Poa pratensis,14/07/05,195,1,1
2005,RM4,Poa pratensis,17/07/05,198,9,10
2005,RM4,Poa pratensis,19/07/05,200,6,16
2005,RM4,Poa pratensis,21/07/05,202,2,18
2005,RM4,Poa pratensis,23/07/05,204,8,26
2005,RM4,Poa pratensis,25/07/05,206,3,29
2005,RM5,Poa pratensis,14/07/05,195,9,9
2005,RM5,Poa pratensis,17/07/05,198,14,23
2005,RM5,Poa pratensis,19/07/05,200,10,33
2005,RM5,Poa pratensis,21/07/05,202,19,52
2005,RM5,Poa pratensis,25/07/05,206,17,69
2005,RM6,Poa pratensis,14/07/05,195,1,1
2005,RM7,Poa pratensis,8/07/05,189,1,1
2005,RM7,Poa pratensis,10/07/05,191,31,32
2005,RM7,Poa pratensis,12/07/05,193,32,64
2005,RM7,Poa pratensis,14/07/05,195,9,73
2005,VR1,Poa pratensis,14/07/05,195,3,3
2005,VR1,Poa pratensis,17/07/05,198,15,18
2005,VR1,Poa pratensis,19/07/05,200,32,50
2005,VR1,Poa pratensis,21/07/05,202,32,82
2005,VR1,Poa pratensis,23/07/05,204,11,93
2005,VR1,Poa pratensis,25/07/05,206,11,104
2005,VR1,Poa pratensis,27/07/05,208,9,113
2005,VR1,Poa pratensis,29/07/05,210,17,130
2005,VR2,Poa pratensis,19/07/05,200,8,8
2005,VR2,Poa pratensis,21/07/05,202,16,24
2005,VR2,Poa pratensis,23/07/05,204,27,51
2005,VR2,Poa pratensis,25/07/05,206,30,81
2005,VR2,Poa pratensis,27/07/05,208,7,88
2005,WM1,Poa pratensis,17/07/05,198,2,2
2005,WM1,Poa pratensis,19/07/05,200,4,6
2005,WM1,Poa pratensis,21/07/05,202,9,15
2005,WM1,Poa pratensis,23/07/05,204,7,22
2005,WM1,Poa pratensis,25/07/05,206,4,26
2005,WM1,Poa pratensis,27/07/05,208,5,31
2005,WM1,Poa pratensis,29/07/05,210,1,32
2005,WM2,Poa pratensis,17/07/05,198,3,3
2005,WM2,Poa pratensis,19/07/05,200,3,6
2005,WM2,Poa pratensis,21/07/05,202,4,10
2005,WM2,Poa pratensis,23/07/05,204,9,19
2005,WM2,Poa pratensis,25/07/05,206,13,32
2005,WM2,Poa pratensis,27/07/05,208,7,39
2005,WM2,Poa pratensis,29/07/05,210,9,48
2005,WM3,Poa pratensis,19/07/05,200,1,1
2005,WM3,Poa pratensis,21/07/05,202,3,4
2005,WM3,Poa pratensis,23/07/05,204,10,14
2005,WM3,Poa pratensis,25/07/05,206,8,22
2005,WM3,Poa pratensis,27/07/05,208,9,31
2005,WM3,Poa pratensis,29/07/05,210,5,36
2005,WM4,Poa pratensis,19/07/05,200,5,5
2005,WM4,Poa pratensis,21/07/05,202,42,47
2005,WM4,Poa pratensis,23/07/05,204,49,96
2005,WM4,Poa pratensis,25/07/05,206,47,143
2005,WM4,Poa pratensis,27/07/05,208,37,180
2005,WM4,Poa pratensis,29/07/05,210,18,198
2005,WM4,Poa pratensis,2/08/05,214,5,203
2005,WM5,Poa pratensis,19/07/05,200,38,38
2005,WM5,Poa pratensis,21/07/05,202,59,97
2005,WM5,Poa pratensis,23/07/05,204,65,162
2005,WM5,Poa pratensis,25/07/05,206,42,204
2005,WM5,Poa pratensis,27/07/05,208,4,208
2005,WM5,Poa pratensis,29/07/05,210,6,214
2006,AF8,Poa pratensis,11/07/06,192,1,1
2006,AF8,Poa pratensis,13/07/06,194,5,6
2006,AF8,Poa pratensis,15/07/06,196,15,21
2006,AF8,Poa pratensis,17/07/06,198,34,55
2006,AF8,Poa pratensis,19/07/06,200,21,76
2006,AF8,Poa pratensis,21/07/06,202,6,82
2006,AF8,Poa pratensis,23/07/06,204,2,84
2006,AF8,Poa pratensis,25/07/06,206,1,85
2006,GH1,Poa pratensis,5/07/06,186,1,1
2006,GH1,Poa pratensis,7/07/06,188,2,3
2006,GH1,Poa pratensis,9/07/06,190,6,9
2006,GH1,Poa pratensis,11/07/06,192,11,20
2006,GH1,Poa pratensis,13/07/06,194,2,22
2006,GH1,Poa pratensis,15/07/06,196,1,23
2006,GH1,Poa pratensis,19/07/06,200,3,26
2006,GH1,Poa pratensis,23/07/06,204,5,31
2006,GH2,Poa pratensis,5/07/06,186,6,6
2006,GH2,Poa pratensis,7/07/06,188,19,25
2006,GH2,Poa pratensis,9/07/06,190,13,38
2006,GH2,Poa pratensis,11/07/06,192,2,40
2006,GH3,Poa pratensis,5/07/06,186,3,3
2006,GH3,Poa pratensis,7/07/06,188,10,13
2006,GH3,Poa pratensis,9/07/06,190,4,17
2006,GH3,Poa pratensis,11/07/06,192,3,20
2006,GH3,Poa pratensis,13/07/06,194,12,32
2006,GH3,Poa pratensis,23/07/06,204,1,33
2006,GH4,Poa pratensis,11/07/06,192,5,5
2006,GH4,Poa pratensis,13/07/06,194,4,9
2006,GH5,Poa pratensis,2/08/06,214,2,2
2006,GH5,Poa pratensis,4/08/06,216,1,3
2006,GH5,Poa pratensis,6/08/06,218,1,4
2006,GH5,Poa pratensis,22/08/06,234,2,6
