"species","doy","year","source"
"Digitalis_purpurea",153,1951,"uknc"
"Digitalis_purpurea",155,1952,"uknc"
"Digitalis_purpurea",155,1952,"uknc"
"Digitalis_purpurea",164,1953,"uknc"
"Digitalis_purpurea",164,1953,"uknc"
"Digitalis_purpurea",166.666666666667,1954,"uknc"
"Digitalis_purpurea",166.666666666667,1954,"uknc"
"Digitalis_purpurea",156,1955,"uknc"
"Digitalis_purpurea",156,1955,"uknc"
"Digitalis_purpurea",170,1956,"uknc"
"Digitalis_purpurea",170,1956,"uknc"
"Digitalis_purpurea",162,1957,"uknc"
"Digitalis_purpurea",162,1957,"uknc"
"Digitalis_purpurea",167,1958,"uknc"
"Digitalis_purpurea",167,1958,"uknc"
"Digitalis_purpurea",158,1959,"uknc"
"Digitalis_purpurea",158,1959,"uknc"
"Digitalis_purpurea",152,1960,"uknc"
"Digitalis_purpurea",152,1960,"uknc"
"Digitalis_purpurea",114,1961,"uknc"
"Digitalis_purpurea",114,1961,"uknc"
"Digitalis_purpurea",159,1963,"uknc"
"Digitalis_purpurea",159,1963,"uknc"
"Digitalis_purpurea",146,1964,"uknc"
"Digitalis_purpurea",146,1964,"uknc"
"Digitalis_purpurea",180,1965,"uknc"
"Digitalis_purpurea",180,1965,"uknc"
"Digitalis_purpurea",161,1966,"uknc"
"Digitalis_purpurea",161,1966,"uknc"
"Digitalis_purpurea",159,1967,"uknc"
"Digitalis_purpurea",159,1967,"uknc"
"Digitalis_purpurea",160,1968,"uknc"
"Digitalis_purpurea",160,1968,"uknc"
"Digitalis_purpurea",173,1969,"uknc"
"Digitalis_purpurea",173,1969,"uknc"
"Digitalis_purpurea",168,1970,"uknc"
"Digitalis_purpurea",168,1970,"uknc"
"Digitalis_purpurea",169,1971,"uknc"
"Digitalis_purpurea",169,1971,"uknc"
"Digitalis_purpurea",169,1972,"uknc"
"Digitalis_purpurea",169,1972,"uknc"
"Digitalis_purpurea",153,1973,"uknc"
"Digitalis_purpurea",153,1973,"uknc"
"Digitalis_purpurea",151,1975,"uknc"
"Digitalis_purpurea",151,1975,"uknc"
"Digitalis_purpurea",163,1976,"uknc"
"Digitalis_purpurea",163,1976,"uknc"
"Digitalis_purpurea",183,1978,"uknc"
"Digitalis_purpurea",183,1978,"uknc"
"Digitalis_purpurea",171.5,1979,"uknc"
"Digitalis_purpurea",171.5,1979,"uknc"
"Digitalis_purpurea",157,1980,"uknc"
"Digitalis_purpurea",157,1980,"uknc"
"Digitalis_purpurea",162,1981,"uknc"
"Digitalis_purpurea",162,1981,"uknc"
"Digitalis_purpurea",157,1982,"uknc"
"Digitalis_purpurea",157,1982,"uknc"
"Digitalis_purpurea",151,1983,"uknc"
"Digitalis_purpurea",151,1983,"uknc"
"Digitalis_purpurea",163.5,1984,"uknc"
"Digitalis_purpurea",163.5,1984,"uknc"
"Digitalis_purpurea",180,1985,"uknc"
"Digitalis_purpurea",180,1985,"uknc"
"Digitalis_purpurea",168,1986,"uknc"
"Digitalis_purpurea",168,1986,"uknc"
"Digitalis_purpurea",163,1987,"uknc"
"Digitalis_purpurea",163,1987,"uknc"
"Digitalis_purpurea",164,1988,"uknc"
"Digitalis_purpurea",164,1988,"uknc"
"Digitalis_purpurea",158.333333333333,1989,"uknc"
"Digitalis_purpurea",158.333333333333,1989,"uknc"
"Digitalis_purpurea",146.5,1990,"uknc"
"Digitalis_purpurea",146.5,1990,"uknc"
"Digitalis_purpurea",178.5,1991,"uknc"
"Digitalis_purpurea",178.5,1991,"uknc"
"Digitalis_purpurea",149,1992,"uknc"
"Digitalis_purpurea",149,1992,"uknc"
"Digitalis_purpurea",145,1993,"uknc"
"Digitalis_purpurea",145,1993,"uknc"
"Digitalis_purpurea",156.25,1994,"uknc"
"Digitalis_purpurea",156.25,1994,"uknc"
"Digitalis_purpurea",155.666666666667,1996,"uknc"
"Digitalis_purpurea",155.666666666667,1996,"uknc"
"Digitalis_purpurea",182,1997,"uknc"
"Digitalis_purpurea",182,1997,"uknc"
"Digitalis_purpurea",146.5,1998,"uknc"
"Digitalis_purpurea",146.5,1998,"uknc"
"Digitalis_purpurea",151,1999,"uknc"
"Digitalis_purpurea",151,1999,"uknc"
"Digitalis_purpurea",152.5,2000,"uknc"
"Digitalis_purpurea",152.5,2000,"uknc"
"Digitalis_purpurea",153,2002,"uknc"
"Digitalis_purpurea",153,2002,"uknc"
"Digitalis_purpurea",150,2003,"uknc"
"Digitalis_purpurea",150,2003,"uknc"
"Digitalis_purpurea",145,2004,"uknc"
"Digitalis_purpurea",145,2004,"uknc"
"Epilobium_parviflorum",194,1954,"uknc"
"Epilobium_parviflorum",181,1955,"uknc"
"Epilobium_parviflorum",191,1957,"uknc"
"Epilobium_parviflorum",188,1958,"uknc"
"Epilobium_parviflorum",179,1959,"uknc"
"Epilobium_parviflorum",188,1968,"uknc"
"Epilobium_parviflorum",165,1970,"uknc"
"Epilobium_parviflorum",205,1972,"uknc"
"Epilobium_parviflorum",192,1973,"uknc"
"Epilobium_parviflorum",202,1974,"uknc"
"Epilobium_parviflorum",209,1975,"uknc"
"Epilobium_parviflorum",193,1976,"uknc"
"Epilobium_parviflorum",192,1977,"uknc"
"Epilobium_parviflorum",197,1978,"uknc"
"Epilobium_parviflorum",192,1981,"uknc"
"Epilobium_parviflorum",207,1982,"uknc"
"Epilobium_parviflorum",193,1984,"uknc"
"Epilobium_parviflorum",193,1985,"uknc"
"Epilobium_parviflorum",179,1986,"uknc"
"Epilobium_parviflorum",183,1988,"uknc"
"Epilobium_parviflorum",190,1989,"uknc"
"Epilobium_parviflorum",182,1992,"uknc"
"Epilobium_parviflorum",193,1993,"uknc"
"Epilobium_parviflorum",191,1994,"uknc"
"Epilobium_parviflorum",200,1995,"uknc"
"Epilobium_parviflorum",191,1997,"uknc"
"Epilobium_parviflorum",172,1999,"uknc"
"Festuca_arundinacea",131,1958,"uknc"
"Festuca_arundinacea",126,1959,"uknc"
"Festuca_arundinacea",131,1960,"uknc"
"Festuca_arundinacea",107,1961,"uknc"
"Festuca_arundinacea",139,1963,"uknc"
"Festuca_arundinacea",138,1964,"uknc"
"Festuca_arundinacea",135,1966,"uknc"
"Festuca_arundinacea",131,1967,"uknc"
"Festuca_arundinacea",145,1968,"uknc"
"Festuca_arundinacea",129,1969,"uknc"
"Festuca_arundinacea",137,1970,"uknc"
"Festuca_arundinacea",129,1971,"uknc"
"Festuca_arundinacea",126,1973,"uknc"
"Festuca_arundinacea",145,1974,"uknc"
"Festuca_arundinacea",135,1975,"uknc"
"Festuca_arundinacea",128,1977,"uknc"
"Festuca_arundinacea",144,1978,"uknc"
"Festuca_arundinacea",136,1982,"uknc"
"Festuca_arundinacea",141,1983,"uknc"
"Festuca_arundinacea",131,1984,"uknc"
"Festuca_arundinacea",145,1987,"uknc"
"Festuca_arundinacea",121,1988,"uknc"
"Festuca_arundinacea",121,1989,"uknc"
"Festuca_arundinacea",118,1990,"uknc"
"Festuca_arundinacea",133,1991,"uknc"
"Festuca_arundinacea",111,1992,"uknc"
"Festuca_arundinacea",121,1993,"uknc"
"Festuca_arundinacea",114,1994,"uknc"
"Festuca_arundinacea",119,1995,"uknc"
"Festuca_arundinacea",149,1996,"uknc"
"Festuca_arundinacea",140,1997,"uknc"
"Festuca_arundinacea",142,1998,"uknc"
"Festuca_arundinacea",130,1999,"uknc"
"Festuca_arundinacea",130,2000,"uknc"
"Festuca_arundinacea",134,2004,"uknc"
"Festuca_pratensis",169,1955,"uknc"
"Festuca_pratensis",167,1956,"uknc"
"Festuca_pratensis",145,1957,"uknc"
"Festuca_pratensis",165,1958,"uknc"
"Festuca_pratensis",168,1959,"uknc"
"Festuca_pratensis",156,1960,"uknc"
"Festuca_pratensis",149,1961,"uknc"
"Festuca_pratensis",135,1964,"uknc"
"Festuca_pratensis",169,1967,"uknc"
"Festuca_pratensis",154,1968,"uknc"
"Festuca_pratensis",161,1969,"uknc"
"Festuca_pratensis",163,1970,"uknc"
"Festuca_pratensis",147,1971,"uknc"
"Festuca_pratensis",147,1972,"uknc"
"Festuca_pratensis",149,1973,"uknc"
"Festuca_pratensis",148,1974,"uknc"
"Festuca_pratensis",150,1978,"uknc"
"Festuca_pratensis",168,1979,"uknc"
"Festuca_pratensis",146,1982,"uknc"
"Festuca_pratensis",161,1984,"uknc"
"Festuca_pratensis",161,1985,"uknc"
"Festuca_pratensis",149,1986,"uknc"
"Festuca_pratensis",155,1987,"uknc"
"Festuca_pratensis",163,1988,"uknc"
"Festuca_pratensis",148,1989,"uknc"
"Festuca_pratensis",169,1990,"uknc"
"Festuca_pratensis",159,1991,"uknc"
"Festuca_pratensis",159,1992,"uknc"
"Festuca_pratensis",168,1994,"uknc"
"Festuca_pratensis",171,1996,"uknc"
"Festuca_pratensis",161,1997,"uknc"
"Festuca_pratensis",150,1998,"uknc"
"Festuca_pratensis",145,1999,"uknc"
"Festuca_pratensis",172,2000,"uknc"
"Festuca_rubra",111,1955,"uknc"
"Festuca_rubra",115,1956,"uknc"
"Festuca_rubra",87,1957,"uknc"
"Festuca_rubra",132,1958,"uknc"
"Festuca_rubra",157,1959,"uknc"
"Festuca_rubra",107,1961,"uknc"
"Festuca_rubra",115,1963,"uknc"
"Festuca_rubra",131,1964,"uknc"
"Festuca_rubra",135,1966,"uknc"
"Festuca_rubra",131,1967,"uknc"
"Festuca_rubra",137,1970,"uknc"
"Festuca_rubra",135,1973,"uknc"
"Festuca_rubra",134,1974,"uknc"
"Festuca_rubra",139,1976,"uknc"
"Festuca_rubra",135,1977,"uknc"
"Festuca_rubra",134,1979,"uknc"
"Festuca_rubra",139,1980,"uknc"
"Festuca_rubra",131,1981,"uknc"
"Festuca_rubra",137,1982,"uknc"
"Festuca_rubra",151,1983,"uknc"
"Festuca_rubra",130,1984,"uknc"
"Festuca_rubra",143,1986,"uknc"
"Festuca_rubra",127,1987,"uknc"
"Festuca_rubra",117,1988,"uknc"
"Festuca_rubra",127,1990,"uknc"
"Festuca_rubra",119,1991,"uknc"
"Festuca_rubra",136,1992,"uknc"
"Festuca_rubra",134,1993,"uknc"
"Festuca_rubra",129,1994,"uknc"
"Festuca_rubra",120,1995,"uknc"
"Festuca_rubra",130,1996,"uknc"
"Festuca_rubra",125,1997,"uknc"
"Festuca_rubra",117,1998,"uknc"
"Festuca_rubra",115,1999,"uknc"
"Festuca_rubra",126.5,2000,"uknc"
"Festuca_rubra",125,2001,"uknc"
"Festuca_rubra",123,2002,"uknc"
"Festuca_rubra",121,2003,"uknc"
"Festuca_rubra",121,2004,"uknc"
"Holcus_lanatus",159,1956,"uknc"
"Holcus_lanatus",149,1957,"uknc"
"Holcus_lanatus",154,1958,"uknc"
"Holcus_lanatus",158,1959,"uknc"
"Holcus_lanatus",167,1991,"uknc"
"Holcus_lanatus",179,1993,"uknc"
"Holcus_lanatus",145,1999,"uknc"
"Holcus_lanatus",155,2000,"uknc"
"Holcus_lanatus",157.457777777778,2001,"uknc"
"Holcus_lanatus",149.244791666667,2002,"uknc"
"Holcus_lanatus",149.415730337079,2003,"uknc"
"Holcus_lanatus",149.276,2004,"uknc"
"Holcus_lanatus",152.660944206009,2005,"uknc"
"Holcus_lanatus",152.124481327801,2006,"uknc"
"Holcus_lanatus",142.089743589744,2007,"uknc"
"Holcus_lanatus",148.214574898785,2008,"uknc"
"Holcus_lanatus",147.655462184874,2009,"uknc"
"Holcus_lanatus",150.96943231441,2010,"uknc"
"Holcus_lanatus",147.13567839196,2011,"uknc"
"Holcus_lanatus",154.469072164948,2012,"uknc"
"Holcus_lanatus",157.843601895735,2013,"uknc"
"Holcus_lanatus",147.929648241206,2014,"uknc"
"Holcus_lanatus",149.816666666667,2015,"uknc"
"Holcus_lanatus",151.377990430622,2016,"uknc"
"Ilex_aquifolium",153,1951,"uknc"
"Ilex_aquifolium",153,1955,"uknc"
"Ilex_aquifolium",147,1956,"uknc"
"Ilex_aquifolium",116,1957,"uknc"
"Ilex_aquifolium",132,1958,"uknc"
"Ilex_aquifolium",131,1959,"uknc"
"Ilex_aquifolium",127.5,1960,"uknc"
"Ilex_aquifolium",148,1962,"uknc"
"Ilex_aquifolium",154,1963,"uknc"
"Ilex_aquifolium",141,1965,"uknc"
"Ilex_aquifolium",137,1966,"uknc"
"Ilex_aquifolium",135,1967,"uknc"
"Ilex_aquifolium",140,1968,"uknc"
"Ilex_aquifolium",150,1969,"uknc"
"Ilex_aquifolium",144,1970,"uknc"
"Ilex_aquifolium",135,1971,"uknc"
"Ilex_aquifolium",134,1972,"uknc"
"Ilex_aquifolium",133,1974,"uknc"
"Ilex_aquifolium",155,1975,"uknc"
"Ilex_aquifolium",129,1976,"uknc"
"Ilex_aquifolium",136,1977,"uknc"
"Ilex_aquifolium",151,1978,"uknc"
"Ilex_aquifolium",143,1979,"uknc"
"Ilex_aquifolium",134,1980,"uknc"
"Ilex_aquifolium",119,1981,"uknc"
"Ilex_aquifolium",113,1982,"uknc"
"Ilex_aquifolium",139,1983,"uknc"
"Ilex_aquifolium",137,1984,"uknc"
"Ilex_aquifolium",146,1985,"uknc"
"Ilex_aquifolium",127,1987,"uknc"
"Ilex_aquifolium",140,1989,"uknc"
"Ilex_aquifolium",127,1990,"uknc"
"Ilex_aquifolium",143,1991,"uknc"
"Ilex_aquifolium",119,1992,"uknc"
"Ilex_aquifolium",130,1993,"uknc"
"Ilex_aquifolium",131,1994,"uknc"
"Ilex_aquifolium",132,1995,"uknc"
"Ilex_aquifolium",114,1997,"uknc"
"Ilex_aquifolium",120.5,1998,"uknc"
"Ilex_aquifolium",136,1999,"uknc"
"Ilex_aquifolium",128,2000,"uknc"
"Ilex_aquifolium",143,2001,"uknc"
"Ilex_aquifolium",112,2002,"uknc"
"Ilex_aquifolium",117,2003,"uknc"
"Ilex_aquifolium",122.666666666667,2004,"uknc"
"Lactuca_serriola",202,1951,"uknc"
"Lactuca_serriola",217,1952,"uknc"
"Lactuca_serriola",232,1953,"uknc"
"Lactuca_serriola",211.5,1954,"uknc"
"Lactuca_serriola",200,1955,"uknc"
"Lactuca_serriola",252,1956,"uknc"
"Lactuca_serriola",191,1957,"uknc"
"Lactuca_serriola",206.5,1958,"uknc"
"Lactuca_serriola",219.5,1959,"uknc"
"Lactuca_serriola",177,1960,"uknc"
"Lactuca_serriola",202,1964,"uknc"
"Lactuca_serriola",211,1965,"uknc"
"Lactuca_serriola",219,1966,"uknc"
"Lactuca_serriola",217,1967,"uknc"
"Lactuca_serriola",198,1968,"uknc"
"Lactuca_serriola",205,1971,"uknc"
"Lactuca_serriola",199,1976,"uknc"
"Lactuca_serriola",216,1977,"uknc"
"Lactuca_serriola",214,1979,"uknc"
"Lactuca_serriola",204,1980,"uknc"
"Lactuca_serriola",217,1981,"uknc"
"Lactuca_serriola",209,1982,"uknc"
"Lactuca_serriola",200,1983,"uknc"
"Lactuca_serriola",212,1984,"uknc"
"Lactuca_serriola",213,1985,"uknc"
"Lactuca_serriola",218,1986,"uknc"
"Lactuca_serriola",214,1987,"uknc"
"Lactuca_serriola",190,1989,"uknc"
"Lactuca_serriola",198,1990,"uknc"
"Lactuca_serriola",203,1991,"uknc"
"Lactuca_serriola",190,1992,"uknc"
"Lactuca_serriola",201,1993,"uknc"
"Lactuca_serriola",267.5,1994,"uknc"
"Lactuca_serriola",190,1996,"uknc"
"Lactuca_serriola",198,1997,"uknc"
"Lactuca_serriola",145,1998,"uknc"
"Lactuca_serriola",200,1999,"uknc"
"Lactuca_serriola",156,2000,"uknc"
"Lactuca_serriola",167,2001,"uknc"
"Lactuca_serriola",131,2002,"uknc"
"Lactuca_serriola",137,2003,"uknc"
"Lactuca_serriola",154,2004,"uknc"
"Lactuca_serriola",182,2010,"craine_2012"
"Lunaria_annua",120,1954,"uknc"
"Lunaria_annua",102,1955,"uknc"
"Lunaria_annua",83,1956,"uknc"
"Lunaria_annua",108,1957,"uknc"
"Lunaria_annua",109.5,1958,"uknc"
"Lunaria_annua",101.5,1959,"uknc"
"Lunaria_annua",85,1961,"uknc"
"Lunaria_annua",121,1962,"uknc"
"Lunaria_annua",117,1963,"uknc"
"Lunaria_annua",124,1964,"uknc"
"Lunaria_annua",116,1965,"uknc"
"Lunaria_annua",85,1966,"uknc"
"Lunaria_annua",105,1967,"uknc"
"Lunaria_annua",111,1968,"uknc"
"Lunaria_annua",117,1969,"uknc"
"Lunaria_annua",122,1970,"uknc"
"Lunaria_annua",109,1971,"uknc"
"Lunaria_annua",108,1972,"uknc"
"Lunaria_annua",103,1973,"uknc"
"Lunaria_annua",96,1974,"uknc"
"Lunaria_annua",81,1975,"uknc"
"Lunaria_annua",105,1976,"uknc"
"Lunaria_annua",91,1977,"uknc"
"Lunaria_annua",91,1978,"uknc"
"Lunaria_annua",117,1979,"uknc"
"Lunaria_annua",108,1980,"uknc"
"Lunaria_annua",107,1981,"uknc"
"Lunaria_annua",100,1982,"uknc"
"Lunaria_annua",130.5,1983,"uknc"
"Lunaria_annua",116,1984,"uknc"
"Lunaria_annua",115.5,1985,"uknc"
"Lunaria_annua",121.5,1986,"uknc"
"Lunaria_annua",104.5,1987,"uknc"
"Lunaria_annua",107,1988,"uknc"
"Lunaria_annua",82,1989,"uknc"
"Lunaria_annua",95,1990,"uknc"
"Lunaria_annua",86,1991,"uknc"
"Lunaria_annua",100,1992,"uknc"
"Lunaria_annua",102.333333333333,1993,"uknc"
"Lunaria_annua",97.6666666666667,1994,"uknc"
"Lunaria_annua",100.333333333333,1995,"uknc"
"Lunaria_annua",115,1996,"uknc"
"Lunaria_annua",96.6666666666667,1997,"uknc"
"Lunaria_annua",96,1998,"uknc"
"Lunaria_annua",94,1999,"uknc"
"Lunaria_annua",98.5,2000,"uknc"
"Lunaria_annua",101,2001,"uknc"
"Lunaria_annua",96,2002,"uknc"
"Lunaria_annua",89,2003,"uknc"
"Lunaria_annua",93.5,2004,"uknc"
"Myosotis_scorpioides",163,1955,"uknc"
"Myosotis_scorpioides",166,1956,"uknc"
"Myosotis_scorpioides",168,1958,"uknc"
"Myosotis_scorpioides",174,1963,"uknc"
"Myosotis_scorpioides",165,1966,"uknc"
"Myosotis_scorpioides",166,1968,"uknc"
"Myosotis_scorpioides",160,1970,"uknc"
"Myosotis_scorpioides",173,1973,"uknc"
"Myosotis_scorpioides",155,1974,"uknc"
"Myosotis_scorpioides",165,1976,"uknc"
"Myosotis_scorpioides",160,1978,"uknc"
"Myosotis_scorpioides",172,1979,"uknc"
"Myosotis_scorpioides",157,1982,"uknc"
"Myosotis_scorpioides",166,1984,"uknc"
"Myosotis_scorpioides",167,1985,"uknc"
"Myosotis_scorpioides",159,1987,"uknc"
"Myosotis_scorpioides",169,1988,"uknc"
"Myosotis_scorpioides",172,1989,"uknc"
"Myosotis_scorpioides",159,1992,"uknc"
"Myosotis_scorpioides",161.5,1994,"uknc"
"Myosotis_scorpioides",175,1995,"uknc"
"Myosotis_scorpioides",145.5,1998,"uknc"
"Myosotis_scorpioides",143,1999,"uknc"
"Myosotis_scorpioides",152.5,2000,"uknc"
"Myosotis_scorpioides",118,2001,"uknc"
"Narcissus_pseudonarcissus",82,1952,"uknc"
"Narcissus_pseudonarcissus",79.5,1953,"uknc"
"Narcissus_pseudonarcissus",90.5,1954,"uknc"
"Narcissus_pseudonarcissus",87,1955,"uknc"
"Narcissus_pseudonarcissus",70.5,1956,"uknc"
"Narcissus_pseudonarcissus",69,1957,"uknc"
"Narcissus_pseudonarcissus",73.5,1958,"uknc"
"Narcissus_pseudonarcissus",62,1959,"uknc"
"Narcissus_pseudonarcissus",65,1960,"uknc"
"Narcissus_pseudonarcissus",60,1961,"uknc"
"Narcissus_pseudonarcissus",97,1962,"uknc"
"Narcissus_pseudonarcissus",97,1963,"uknc"
"Narcissus_pseudonarcissus",88,1964,"uknc"
"Narcissus_pseudonarcissus",52,1965,"uknc"
"Narcissus_pseudonarcissus",65,1966,"uknc"
"Narcissus_pseudonarcissus",80,1967,"uknc"
"Narcissus_pseudonarcissus",59,1969,"uknc"
"Narcissus_pseudonarcissus",99,1970,"uknc"
"Narcissus_pseudonarcissus",68,1971,"uknc"
"Narcissus_pseudonarcissus",74.5,1972,"uknc"
"Narcissus_pseudonarcissus",70.5,1973,"uknc"
"Narcissus_pseudonarcissus",59.5,1974,"uknc"
"Narcissus_pseudonarcissus",45.3333333333333,1975,"uknc"
"Narcissus_pseudonarcissus",68.6666666666667,1976,"uknc"
"Narcissus_pseudonarcissus",73.75,1977,"uknc"
"Narcissus_pseudonarcissus",72,1978,"uknc"
"Narcissus_pseudonarcissus",90.3333333333333,1979,"uknc"
"Narcissus_pseudonarcissus",72.6666666666667,1980,"uknc"
"Narcissus_pseudonarcissus",71.1818181818182,1981,"uknc"
"Narcissus_pseudonarcissus",69.375,1982,"uknc"
"Narcissus_pseudonarcissus",72.6,1983,"uknc"
"Narcissus_pseudonarcissus",82.9166666666667,1984,"uknc"
"Narcissus_pseudonarcissus",83.5,1985,"uknc"
"Narcissus_pseudonarcissus",97.1428571428571,1986,"uknc"
"Narcissus_pseudonarcissus",85.0714285714286,1987,"uknc"
"Narcissus_pseudonarcissus",66.5789473684211,1988,"uknc"
"Narcissus_pseudonarcissus",43.5882352941176,1989,"uknc"
"Narcissus_pseudonarcissus",50.0555555555556,1990,"uknc"
"Narcissus_pseudonarcissus",70.3157894736842,1991,"uknc"
"Narcissus_pseudonarcissus",63.2857142857143,1992,"uknc"
"Narcissus_pseudonarcissus",56.2916666666667,1993,"uknc"
"Narcissus_pseudonarcissus",62.5263157894737,1994,"uknc"
"Narcissus_pseudonarcissus",56.0588235294118,1995,"uknc"
"Narcissus_pseudonarcissus",85.4285714285714,1996,"uknc"
"Narcissus_pseudonarcissus",62.7368421052632,1997,"uknc"
"Narcissus_pseudonarcissus",52.1739130434783,1998,"uknc"
"Narcissus_pseudonarcissus",50,1999,"uknc"
"Narcissus_pseudonarcissus",51.5714285714286,2000,"uknc"
"Narcissus_pseudonarcissus",59.6666666666667,2001,"uknc"
"Narcissus_pseudonarcissus",46.5294117647059,2002,"uknc"
"Narcissus_pseudonarcissus",54.3,2003,"uknc"
"Narcissus_pseudonarcissus",43.3529411764706,2004,"uknc"
"Narcissus_pseudonarcissus",41,2005,"uknc"
"Narcissus_pseudonarcissus",75.5,2006,"uknc"
"Narcissus_pseudonarcissus",49.5,2007,"uknc"
"Narcissus_pseudonarcissus",49,2008,"uknc"
"Narcissus_pseudonarcissus",65.5,2009,"uknc"
"Narcissus_pseudonarcissus",80,2010,"uknc"
"Narcissus_pseudonarcissus",67,2011,"uknc"
"Narcissus_pseudonarcissus",59.5,2012,"uknc"
"Narcissus_pseudonarcissus",77.5,2013,"uknc"
"Narcissus_pseudonarcissus",57,2014,"uknc"
"Narcissus_pseudonarcissus",55.5,2015,"uknc"
"Narcissus_pseudonarcissus",25,2016,"uknc"
"Papaver_rhoeas",168,1951,"uknc"
"Papaver_rhoeas",176.5,1952,"uknc"
"Papaver_rhoeas",186.5,1953,"uknc"
"Papaver_rhoeas",171.5,1954,"uknc"
"Papaver_rhoeas",171.333333333333,1955,"uknc"
"Papaver_rhoeas",177,1956,"uknc"
"Papaver_rhoeas",188.333333333333,1957,"uknc"
"Papaver_rhoeas",154.333333333333,1958,"uknc"
"Papaver_rhoeas",183,1959,"uknc"
"Papaver_rhoeas",144,1960,"uknc"
"Papaver_rhoeas",149,1961,"uknc"
"Papaver_rhoeas",167,1963,"uknc"
"Papaver_rhoeas",159,1964,"uknc"
"Papaver_rhoeas",159,1965,"uknc"
"Papaver_rhoeas",155,1966,"uknc"
"Papaver_rhoeas",146,1967,"uknc"
"Papaver_rhoeas",155,1968,"uknc"
"Papaver_rhoeas",169,1969,"uknc"
"Papaver_rhoeas",159,1970,"uknc"
"Papaver_rhoeas",148,1971,"uknc"
"Papaver_rhoeas",165,1972,"uknc"
"Papaver_rhoeas",179,1973,"uknc"
"Papaver_rhoeas",144.5,1974,"uknc"
"Papaver_rhoeas",161.5,1975,"uknc"
"Papaver_rhoeas",184,1976,"uknc"
"Papaver_rhoeas",150,1977,"uknc"
"Papaver_rhoeas",171.5,1978,"uknc"
"Papaver_rhoeas",172,1979,"uknc"
"Papaver_rhoeas",158,1980,"uknc"
"Papaver_rhoeas",150,1981,"uknc"
"Papaver_rhoeas",151,1982,"uknc"
"Papaver_rhoeas",152,1983,"uknc"
"Papaver_rhoeas",151,1984,"uknc"
"Papaver_rhoeas",146,1985,"uknc"
"Papaver_rhoeas",148,1986,"uknc"
"Papaver_rhoeas",144,1987,"uknc"
"Papaver_rhoeas",143,1988,"uknc"
"Papaver_rhoeas",143,1989,"uknc"
"Papaver_rhoeas",128,1990,"uknc"
"Papaver_rhoeas",145,1991,"uknc"
"Papaver_rhoeas",154,1992,"uknc"
"Papaver_rhoeas",154.5,1993,"uknc"
"Papaver_rhoeas",138,1994,"uknc"
"Papaver_rhoeas",150.5,1995,"uknc"
"Papaver_rhoeas",155,1996,"uknc"
"Papaver_rhoeas",136,1997,"uknc"
"Papaver_rhoeas",134.5,1998,"uknc"
"Papaver_rhoeas",152,1999,"uknc"
"Papaver_rhoeas",144.5,2000,"uknc"
"Papaver_rhoeas",146,2001,"uknc"
"Papaver_rhoeas",138,2002,"uknc"
"Papaver_rhoeas",145,2003,"uknc"
"Papaver_rhoeas",155.5,2004,"uknc"
"Papaver_somniferum",196,1955,"uknc"
"Papaver_somniferum",192,1956,"uknc"
"Papaver_somniferum",201,1958,"uknc"
"Papaver_somniferum",200,1965,"uknc"
"Papaver_somniferum",191,1966,"uknc"
"Papaver_somniferum",181,1967,"uknc"
"Papaver_somniferum",188,1968,"uknc"
"Papaver_somniferum",206,1970,"uknc"
"Papaver_somniferum",188,1971,"uknc"
"Papaver_somniferum",210,1973,"uknc"
"Papaver_somniferum",188,1975,"uknc"
"Papaver_somniferum",188,1977,"uknc"
"Papaver_somniferum",169,1978,"uknc"
"Papaver_somniferum",185,1980,"uknc"
"Papaver_somniferum",181,1983,"uknc"
"Papaver_somniferum",166,1984,"uknc"
"Papaver_somniferum",187,1985,"uknc"
"Papaver_somniferum",195,1986,"uknc"
"Papaver_somniferum",190,1987,"uknc"
"Papaver_somniferum",189,1988,"uknc"
"Papaver_somniferum",151,1990,"uknc"
"Papaver_somniferum",174,1991,"uknc"
"Papaver_somniferum",155,1992,"uknc"
"Papaver_somniferum",163,1994,"uknc"
"Papaver_somniferum",179,1995,"uknc"
"Papaver_somniferum",167,1997,"uknc"
"Papaver_somniferum",173,1998,"uknc"
"Papaver_somniferum",159,1999,"uknc"
"Papaver_somniferum",172,2000,"uknc"
"Papaver_somniferum",146,2004,"uknc"
"Pastinaca_sativa",206,1953,"uknc"
"Pastinaca_sativa",174,1954,"uknc"
"Pastinaca_sativa",189,1955,"uknc"
"Pastinaca_sativa",172,1958,"uknc"
"Pastinaca_sativa",172,1959,"uknc"
"Pastinaca_sativa",156,1960,"uknc"
"Pastinaca_sativa",106,1961,"uknc"
"Pastinaca_sativa",168,1963,"uknc"
"Pastinaca_sativa",160,1966,"uknc"
"Pastinaca_sativa",164,1973,"uknc"
"Pastinaca_sativa",154,1974,"uknc"
"Pastinaca_sativa",181,1975,"uknc"
"Pastinaca_sativa",173,1976,"uknc"
"Pastinaca_sativa",225,1978,"uknc"
"Pastinaca_sativa",181,1979,"uknc"
"Pastinaca_sativa",174,1981,"uknc"
"Pastinaca_sativa",151,1982,"uknc"
"Pastinaca_sativa",189,1985,"uknc"
"Pastinaca_sativa",183,1986,"uknc"
"Pastinaca_sativa",174,1988,"uknc"
"Pastinaca_sativa",150,1989,"uknc"
"Pastinaca_sativa",175,1992,"uknc"
"Pastinaca_sativa",169,1993,"uknc"
"Pastinaca_sativa",163,1994,"uknc"
